sample_name	summary_type	Prochlorococcus	Synechococcus	other_genus	unclassified
SRR9178105	percent	13.778250248767662	0.11120959581531113	25.409047499968462	60.70149265544856
SRR9178106	percent	18.13907470428044	0.1345601350551335	27.679708500910934	54.04665665975349
SRR9178107	percent	0.19783248909126536	0.0118505714382341	31.170050610371884	68.62026632909861
SRR9178108	percent	2.8751828554739247	0.05990573240900124	22.686537073416556	74.37837433870051
SRR9178109	percent	17.39332286746761	0.12131362942263443	27.99669798670868	54.48866551640108
SRR9178100	percent	14.837842573367174	0.13369054090182764	35.88678944023566	49.14167744549534
SRR23969216	percent	14.290194425946337	0.10440621567012259	21.13061576826559	64.47478359011795
SRR9178087	percent	4.347260516614431	0.12177265174534112	27.779621544797468	67.75134528684276
SRR9178085	percent	18.675835891852756	0.14364009956325213	29.899411535819638	51.281112472764356
SRR23969218	percent	15.144422314284316	0.10967886792426103	28.881833326368472	55.864065491422956
SRR23969219	percent	18.064394557829605	0.22974596509132245	26.225502212672662	55.48035726440641
SRR23969220	percent	18.47587684363841	0.09509108547623808	25.817523682346955	55.6115083885384
SRR23969221	percent	13.91163512034937	0.10661365145026772	26.791089024933427	59.19066220326694
SRR23969222	percent	14.592315206773037	0.17420335220568411	29.839697062005648	55.39378437901563
SRR23969223	percent	10.300763927988536	0.22621577279445973	29.259039753387796	60.213980545829216
SRR23969224	percent	15.183944412259207	0.10206679350198375	31.56521908625412	53.14876970798469
SRR23969225	percent	15.25351252688694	0.16387834440117163	33.002726311735884	51.57988281697601
SRR23969226	percent	16.649296957544856	0.15387771764130284	27.07400918381031	56.122816141003526
SRR9178086	percent	0.7112364750243413	0.044809644051327	29.668124524290327	69.575829356634
SRR23969227	percent	15.76950781122998	0.09968759692965166	31.857444265205746	52.273360326634624
SRR23969229	percent	17.886457392977167	0.47324371839957263	28.994215009575385	52.64608387904788
SRR23969230	percent	14.485052073108607	0.09182269998289957	29.847869653785626	55.57525557312286
SRR9178068	percent	0.07187140749752209	0.007178856458130854	32.97486426835389	66.94608546769047
SRR9178079	percent	0.08331703590924713	0.007281295408009765	29.471436003568684	70.43796566511405
SRR9178080	percent	0.08100318313246219	0.008224420031304277	34.465535267563304	65.44523712927293
SRR9178081	percent	0.1602415970575048	0.006708412398732827	20.184691456622975	79.64835853392078
SRR9178082	percent	19.5075802556259	0.09884653654605895	27.51537302467138	52.878200183156665
SRR9178083	percent	9.15731801000108	0.23053437569266885	28.980512907891843	61.63163470641441
SRR9178084	percent	0.07281664720443207	0.008841282677170353	34.34072955311614	65.57761251700227
SRR23969228	percent	14.642582134088933	0.18568692166204206	28.5730955005078	56.59863544374123
SRR23969168	percent	16.113030146077307	0.11101419848680416	28.504932042625196	55.27102361281069
SRR9178536	percent	4.506083518751897	0.11304247357429614	28.172023928038943	67.20885007963486
SRR23969166	percent	16.475327957262394	0.10837547894680863	33.43330710235673	49.982989461434066
SRR17827620	percent	0.08000906590108028	0.008558493226687228	28.413117665191667	71.49831477568057
SRR17827621	percent	0.0780465581692381	0.010038927282859385	32.289521361193934	67.62239315335397
SRR17827622	percent	0.08624821267916585	0.011315491857287098	34.01824149974018	65.88419479572337
SRR17827623	percent	0.07022582529813641	0.009823764582339278	35.23021403476757	64.68973637535196
SRR17827624	percent	0.7645211758322413	0.03880897882123473	32.393723517167324	66.8029463281792
SRR17827625	percent	6.19961918522484	0.09713732899983074	30.345898992565935	63.357344493209396
SRR17827626	percent	0.09109101675001612	0.01006138112077905	33.812397921451414	66.08644968067779
SRR17827628	percent	1.0093660504735469	0.04875871366971992	31.7927443480091	67.14913088784763
SRR17827629	percent	0.10859414685082468	0.010165659439735611	32.607506295724214	67.27373389798522
SRR17827619	percent	0.08277303984934586	0.00900068001037085	34.3843322658001	65.52389401434019
SRR17827630	percent	0.07350309824456686	0.007317886422481754	29.6060420934177	70.31313692191526
SRR17827632	percent	2.125995914913446	0.08893102678813349	31.570034470299436	66.21503858799899
SRR17827633	percent	0.16024043106048255	0.01089616428290801	27.260378442288463	72.56848496236815
SRR17827634	percent	0.07260334778225279	0.007795551765081629	34.47428602344832	65.44531507700434
SRR17827637	percent	0.08408757800070396	0.012068093563882444	30.319662935933046	69.58418139250236
SRR17827638	percent	0.5844273495456644	0.02623797056685317	33.21023054162519	66.1791041382623
SRR17827641	percent	0.23619264078496566	0.014383797736620104	33.81889056386771	65.9305329976107
SRR17827644	percent	0.08340021448369983	0.008753890394867382	35.71336711032204	64.19447878479939
SRR17827645	percent	0.31146226992899584	0.018067147499534204	26.216094489152635	73.45437609341883
SRR17827646	percent	0.13685540647924652	0.010209451630560865	32.503986126289696	67.3489490156005
SRR17827631	percent	0.06685841061247663	0.008165936260478027	30.194394871779707	69.73058078134734
SRR17827647	percent	2.70324025367443	0.12367428661436955	30.07214614160653	67.10093931810466
SRR17827618	percent	0.06517135560383108	0.008564106375896404	31.34172991778031	68.58453462023996
SRR17827616	percent	5.0422808869326445	0.09117614737256269	32.05806522511825	62.80847774057654
SRR17827591	percent	0.07625028811362462	0.008439936862740756	28.274145682189022	71.64116409283461
SRR17827592	percent	0.0796550581566575	0.010644085051472069	35.700375215044474	64.2093256417474
SRR17827593	percent	0.07930850720189714	0.009905457461234494	36.96970440423497	62.9410816311019
SRR17827594	percent	0.09270730249915397	0.008703192001287734	33.72182241836169	66.17676708713786
SRR17827596	percent	0.06753615225869139	0.009656755904723311	33.23343101319448	66.6893760786421
SRR17827597	percent	0.09148627359901758	0.009984405694352508	33.06037132463107	66.83815799607555
SRR17827598	percent	0.8944139450058463	0.04417227133961845	31.60860839388545	67.45280538976908
SRR17827599	percent	0.05963252973220223	0.009682270956518857	33.8696225660983	66.06106263321297
SRR17827600	percent	2.975391586370036	0.11180651031942772	32.235027377530855	64.67777452577968
SRR17827617	percent	0.12620062028511778	0.011372702120075365	33.87440075074383	65.98802592685098
SRR17827601	percent	0.10260370125883059	0.01001425323851096	33.86744822757113	66.01993381793153
SRR17827606	percent	0.11397789054450466	0.011353454681331514	30.250410177283037	69.62425847749113
SRR17827607	percent	0.07892582623694239	0.010385734224515638	36.905369965457794	63.00531847408075
SRR17827608	percent	1.024600553587325	0.05504581335404551	28.880126316108672	70.04022731694995
SRR17827610	percent	1.171136119266223	0.02623071676933569	30.671450195561146	68.1311829684033
SRR17827611	percent	1.3102314937554016	0.0697279188277185	20.43257725630721	78.18746333110967
SRR17827612	percent	0.09142076468329167	0.009478270176344302	33.54657919754214	66.35252176759823
SRR17827613	percent	0.1829414857418774	0.011646858163736512	33.50045154696263	66.30496010913176
SRR17827614	percent	0.07507359547430194	0.010358230877909012	33.97976499271802	65.93480318092976
SRR17827615	percent	0.06080668744856044	0.008634248391142131	34.381987857009946	65.54857120715035
SRR17827603	percent	2.4298051692933393	0.09527376621906153	31.210783412813797	66.2641376516738
SRR17827649	percent	0.06998127855408211	0.009098212391888051	35.352073518467094	64.56884699058693
SRR17827650	percent	0.08038710855673674	0.009841696490197106	33.38316611955536	66.52660507539771
SRR17827651	percent	0.07884987156524971	0.009855310818003721	33.07991756100812	66.83137725660863
SRR23969146	percent	11.504806560895085	0.20134851577001453	31.901651460772275	56.39219346256262
SRR23969147	percent	10.007006876491346	0.184615637874247	22.908875748942936	66.89950173669146
SRR23969148	percent	17.067872285308216	0.14460086563910535	31.88069599312814	50.90683085592455
SRR23969149	percent	17.99498519014232	0.12304781648240402	34.311006623087216	47.57096037028806
SRR23969150	percent	12.84425576758417	0.08108447946542444	28.739741693660896	58.33491805928951
SRR23969151	percent	5.177906159398027	0.1163975925613615	32.911065223179634	61.794631024860976
SRR23969152	percent	20.106683537596187	0.09703336165710208	26.990916937358538	52.805366163388165
SRR23969153	percent	13.294034862932813	0.1162208610438219	28.19666234584095	58.39308193018241
SRR23969154	percent	0.09250205751793647	0.00702204625293952	22.724143132550225	77.1763327636789
SRR23969145	percent	21.966396959097104	0.21508794807861062	27.885712308799203	49.932802784025085
SRR23969155	percent	16.873437509393643	0.1375089602251986	30.02068314280869	52.96837038757247
SRR23969157	percent	3.1977004205208144	0.1668417525318411	26.675192013201137	69.9602658137462
SRR23969158	percent	16.239940534861027	0.126571803661452	32.16338330398099	51.470104357496524
SRR23969159	percent	13.884956336836806	0.10410850099484123	35.92869965085843	50.082235511309925
SRR23969160	percent	4.354037649953577	0.2123105452861949	28.720621432943616	66.7130303718166
SRR23969161	percent	15.521150956801815	0.08786372130408168	32.621878689929396	51.76910663196471
SRR23969162	percent	6.535594772100634	0.1564740020148802	23.699484219179972	69.60844700670451
SRR23969163	percent	11.343706003632716	0.11431487525709798	28.39647063584697	60.14550848526321
SRR23969164	percent	5.445589490912908	0.14432218638633357	26.234215425695375	68.17587289700539
SRR23969165	percent	0.071189348295206	0.007647105166187776	29.980801335720052	69.94036221081855
SRR23969156	percent	14.935952835471051	0.1761962924964233	29.51621711841223	55.371633753620294
SRR23969144	percent	19.216164831877098	0.25819511016481034	24.817951392767963	55.707688665190126
SRR23969143	percent	19.944517771545144	0.26387874078873336	28.125530780809065	51.66607270685706
SRR23969142	percent	16.756246290982453	0.1390730490925108	32.49890370344184	50.6057769564832
SRR17827653	percent	0.08044094984428735	0.009257085337819446	32.73849741855454	67.17180454626336
SRR17827654	percent	0.08677622683987016	0.008325222667826409	26.972877383983075	72.93202116650923
SRR17827655	percent	0.07640752212302476	0.009539717068826533	35.38718204333445	64.5268707174737
SRR17827656	percent	0.07541199057692638	0.009622567436719616	34.62869117973573	65.28627426225061
SRR17827657	percent	1.0501955830560974	0.061064220795333024	30.447872553568562	68.44086764258
SRR17827659	percent	0.06516927001161785	0.008630736118849323	33.69636517389792	66.22983481997163
SRR17827661	percent	0.17674618675728737	0.011167208070521177	31.140928098911726	68.67115850626047
SRR17827663	percent	0.13785197978456945	0.010707006167455837	35.30623979624341	64.54520121780456
SRR17827664	percent	0.12467859525235031	0.011092532317322209	36.026453074711874	63.83777579771846
SRR17827665	percent	0.0728465111141848	0.009763195640355691	32.87170188155577	67.0456884116897
SRR17827666	percent	0.4306789532604804	0.023280071538223496	30.09242913680851	69.45361183839279
SRR17827667	percent	0.3144807559849331	0.017596183589714653	31.011097083213112	68.65682597721224
SRR17827668	percent	2.603336814438072	0.14268213090600257	31.146320270268646	66.10766078438728
SRR17827669	percent	0.06519531895733462	0.008936470606999536	33.02960192206309	66.89626628837259
SRR17827670	percent	0.06464668064843582	0.008384273986780284	33.899421181272395	66.0275478640924
SRR17827671	percent	0.22490323434233997	0.01458389126445822	31.690348501567613	68.07016437282559
SRR17827672	percent	0.10706150032261351	0.008296940265561856	34.88227119910348	65.00237036030835
SRR23969138	percent	0.11250908951182409	0.011114093240779931	26.202840061270148	73.67353675597724
SRR23969139	percent	16.501302369540884	0.12026407888266141	29.688006147189938	53.69042740438652
SRR23969140	percent	4.815720339732756	0.21820608208395287	30.63127161255106	64.33480196563224
SRR23969141	percent	16.400537278175857	0.6144722655812149	30.002341251206577	52.982649205036346
SRR9178110	percent	0.21303351106559446	0.012281897522361331	31.55905604329103	68.21562854812102
SRR9178111	percent	0.3878067583290294	0.02009072014527539	34.538740905989116	65.05336161553659
SRR9178112	percent	13.881553110305777	0.15619768514326507	27.480661928366416	58.48158727618454
SRR9178113	percent	1.5399325120628593	0.06873920629237264	30.88897434414657	67.5023539374982
SRR9178375	percent	13.80639274722068	0.11230798793696183	35.6469755383681	50.43432372647425
SRR9178402	percent	18.063628717929358	0.07999894798845059	28.474034436113087	53.3823378979691
SRR9178403	percent	1.1181356904379194	0.046208493924504414	33.012363314156865	65.82329250148071
SRR9178404	percent	15.2334569526237	0.0867201578153051	28.18737598997193	56.49244689958907
SRR9178405	percent	18.3548569798471	0.12080067032207503	30.562821706000943	50.961520643829886
SRR9178406	percent	5.700926229521115	0.0797661788099753	31.81467334459897	62.404634247069936
SRR9178407	percent	15.780523349848266	0.12292635533535645	31.359879094442043	52.73667120037433
SRR9178408	percent	0.21879593431702063	0.013587607398280285	29.775387546047448	69.99222891223725
SRR9178409	percent	0.41100529735620256	0.013731313343491315	33.85579073478465	65.71947265451567
SRR9178374	percent	0.528908916629571	0.025518884809351147	31.002672887989903	68.44289931057118
SRR9178410	percent	19.706433608617253	0.20808906350486034	23.815937355947938	56.26953997192995
SRR9178436	percent	17.30331573563857	0.2057572701952307	33.174956308085235	49.315970686080966
SRR9178437	percent	12.058765988662454	0.10075626841854769	27.79796842570456	60.042509317214446
SRR9178438	percent	15.561700895339714	0.1074543608735752	24.37262732187043	59.95821742191628
SRR9178439	percent	0.22866471455292736	0.014940033922856958	31.85862295867891	67.8977722928453
SRR9178440	percent	0.0823737291824941	0.0069552297183759736	32.26307901856771	67.64759202253143
SRR9178441	percent	6.119175400371677	0.07441501381346835	32.571644822710816	61.234764763104046
SRR9178442	percent	4.56911331689357	0.07150864145665167	26.467651064522563	68.8917269771272
SRR9178443	percent	13.979628265135421	0.10242298575799454	31.6464978261582	54.27145092294838
SRR9178444	percent	0.06907132339389316	0.00829623339875539	35.31239942687686	64.6102330163305
SRR9178411	percent	12.75695887457211	0.15887721245734981	26.089895921908113	60.99426799106242
SRR9178445	percent	0.08005789724952633	0.00752346503883228	28.5341055557289	71.37831308198274
SRR9178373	percent	0.32496472024468953	0.020029324127633946	29.207460243494943	70.44754571213274
SRR9178371	percent	2.372633271863761	0.09445624895546331	30.652967702456074	66.8799427767247
SRR9178335	percent	18.219915487177985	0.1606379277483449	26.9863374318426	54.633109153231075
SRR9178336	percent	0.09360601582195949	0.006927540641571764	35.03239372337651	64.86707272015995
SRR9178337	percent	18.069694606349252	0.12643707829447043	29.22374849927473	52.58011981608155
SRR9178338	percent	15.23057647073485	0.11746194765259843	29.717588360086268	54.934373221526286
SRR9178339	percent	1.5051069722757204	0.08531471418139094	28.123834667536478	70.28574364600641
SRR9178353	percent	19.38869464580627	0.0995243112612012	30.27729358511178	50.234487457820755
SRR9178354	percent	0.2975893751026287	0.014716990752182519	32.285367391713635	67.40232624243156
SRR9178355	percent	0.1480476752773962	0.010694665837266446	29.774884945817963	70.06637271306737
SRR9178356	percent	6.333689377896596	0.05826258987596824	28.659956295472394	64.94809173675505
SRR9178372	percent	0.31070920865802437	0.015240067033173734	29.844332661363175	69.82971806294562
SRR9178357	percent	14.710148618706137	0.0973032888892728	25.22613170012854	59.966416392276045
SRR9178359	percent	14.831543976094869	0.09966218425643081	25.1727723602274	59.8960214794213
SRR9178360	percent	1.354546304183507	0.04816794190349713	37.03434957227195	61.56293618164105
SRR9178361	percent	4.966749608308737	0.22169474034050485	28.27833317281413	66.53322247853663
SRR9178362	percent	12.424844234696373	0.11967180241590435	27.563214775497435	59.89226918739029
SRR9178366	percent	14.651975844898823	0.06886322703676237	22.34346858777413	62.93569234029028
SRR9178367	percent	14.045462195042923	0.10162756189073056	30.394501746390507	55.45840849667584
SRR9178368	percent	18.573152829221417	0.14843690321021064	27.073157910899283	54.205252356669085
SRR9178369	percent	0.4830386849181658	0.026143152093836337	30.172411063543787	69.31840709944422
SRR9178370	percent	4.575056265851947	0.060349260101374404	31.67548150025213	63.68911297379455
SRR9178358	percent	18.763332688876687	0.15908125451077473	25.518503609913207	55.55908244669933
SRR9178456	percent	0.0772141036310694	0.007332436672758105	29.021815180923767	70.89363827877241
SRR9178457	percent	0.14075958019696455	0.009424993295672542	31.40149968575222	68.44831574075513
SRR9178458	percent	1.0833816087013515	0.049596071432313586	29.32880891211732	69.53821340774901
SRR9178494	percent	17.358327012677428	0.08978740113050895	33.359631323357505	49.19225426283455
SRR9178495	percent	0.5810756757259581	0.029239200037611216	31.13021701620877	68.25946810802765
SRR9178498	percent	2.4649744164769936	0.1007496192621045	30.175182530207458	67.25909343405345
SRR9178499	percent	0.12897695942783047	0.006816711110796036	32.9133232031586	66.95088312630278
SRR9178500	percent	6.21364818311444	0.11721132464200858	24.405350138904573	69.26379035333898
SRR9178501	percent	0.112610371668981	0.00826220731937587	29.763298384305337	70.11582903670632
SRR9178502	percent	17.23365034393535	0.11083831893651326	26.796194492599767	55.85931684452837
SRR9178503	percent	8.053410629598593	0.09558295522092801	31.961321918765584	59.889684496414894
SRR9178504	percent	4.7927651032294625	0.22533509789090694	24.028994458206125	70.9529053406735
SRR9178493	percent	11.193663488718395	0.11370287534068954	26.968370934722508	61.7242627012184
SRR9178505	percent	0.08200557915976449	0.008100735944021092	31.804581609008935	68.10531207588728
SRR9178507	percent	0.12034551762345912	0.00953263947528303	33.9855436776099	65.88457816529136
SRR9178528	percent	7.695085405911871	0.057660281233279397	23.716475072764883	68.53077924008997
SRR9178529	percent	7.891227240290164	0.10151987854601098	31.896453178668242	60.11079970249558
SRR9178530	percent	11.733187635625569	0.10770939789717304	25.23136908489897	62.927733881578284
SRR9178531	percent	15.581711375685531	0.08092733363667609	26.19567582535456	58.141685465323235
SRR9178532	percent	2.9917825951872463	0.07323696585968456	35.29844653922868	61.63653389972439
SRR9178533	percent	5.978145898700993	0.1371769720892361	29.6535733275434	64.23110380166636
SRR9178534	percent	0.08004621210787408	0.007860753327783184	34.64892296109615	65.2631700734682
SRR9178535	percent	0.25391297923925454	0.01509339756200234	28.273797203751737	71.457196419447
SRR9178506	percent	0.06952311697854718	0.007363131037607845	32.81192177861953	67.11119197336431
SRR9178492	percent	0.36403135311082385	0.019970114127730827	28.171758676596898	71.44423985616454
SRR9178491	percent	0.44055806041059903	0.021749469410583318	35.14139882217533	64.39629364800349
SRR9178490	percent	17.05814525722938	0.0888389708995644	28.75360718304926	54.099408588821795
SRR9178459	percent	1.9758911696554649	0.08812421848859259	31.68571366804519	66.25027094381075
SRR9178460	percent	0.1854365089078043	0.009564911768738731	29.597144135180287	70.20785444414317
SRR9178461	percent	13.54520625307551	0.09659579328953408	24.454010698279056	61.9041872553559
SRR9178462	percent	15.045381193203394	0.07637181902019193	26.070348497348668	58.807898490427746
SRR9178463	percent	0.09196244279249119	0.010450999543602625	31.566183932668245	68.33140262499566
SRR9178464	percent	1.1212450525188902	0.052660267766778596	27.610662605327867	71.21543207438647
SRR9178465	percent	19.47648468966283	0.12001997955060278	28.46604839608676	51.93744693469981
SRR9178476	percent	14.801044660035927	0.15364731894508205	24.13765128510399	60.907656735915
SRR9178477	percent	1.3419885977656905	0.04638051652228302	36.86325949175799	61.74837139395404
SRR9178478	percent	1.949531063662659	0.06196754916880787	26.603332516982803	71.38516887018574
SRR9178479	percent	0.7043998068143971	0.028889792198665193	30.137006669211573	69.12970373177536
SRR9178480	percent	0.15686511672301007	0.009649329324286908	33.452984352743215	66.38050120120948
SRR9178481	percent	0.09144355989762573	0.008220309447669839	35.06818641986624	64.83214971078847
SRR9178482	percent	16.46937404058187	0.14815820755639916	30.403223272652767	52.979244479208965
SRR9178483	percent	22.868673010630967	0.15312984101358126	25.016377127520034	51.96182002083541
SRR9178484	percent	6.511835176064026	0.15392184201070688	31.97790729515704	61.356335686768226
SRR9178485	percent	7.778629493971728	0.06260501889636348	27.32894311212293	64.82982237500899
SRR9178486	percent	0.2167126061385432	0.013016258711374185	32.882499100068834	66.88777203508126
SRR9178487	percent	17.536592332565625	0.15491100099412392	28.623144978906467	53.685351687533775
SRR9178488	percent	21.535141794666625	0.1670103507638573	24.964025085562476	53.33382276900704
SRR9178489	percent	0.4495065417801935	0.01927590346797721	32.123145860172464	67.40807169457936
SRR9178334	percent	14.595320250558386	0.1385893210220878	25.62118380993844	59.64490661848109
SRR17827590	percent	0.09365883491843383	0.01033840187566591	30.249364433571863	69.64663832963403
SRR9178333	percent	19.71025341994141	0.31340667835381797	29.57387890669881	50.40246099500596
SRR9178331	percent	0.18258620809569953	0.011466273491105088	32.370531128380215	67.43541639003297
SRR9178160	percent	0.32591632947710214	0.012321893523194299	28.28621662585008	71.37554515114962
SRR9178161	percent	0.6508902559601482	0.03197461206923976	32.5677502474543	66.74938488451632
SRR9178188	percent	0.11566072769890359	0.007175306707683737	33.22648166891168	66.65068229668172
SRR9178189	percent	0.7655956093288195	0.04554282076635946	32.671260271980216	66.5176012979246
SRR9178190	percent	2.4932163490152273	0.10324609179795945	30.046469668981075	67.35706789020574
SRR9178191	percent	17.115212242290138	0.11223349983333238	31.483239774794193	51.289314483082336
SRR9178192	percent	0.21567598920697356	0.013846491379895739	32.13168182161932	67.63879569779381
SRR9178193	percent	14.716302140099188	0.17829164426223565	27.961405034418966	57.14400118121961
SRR9178194	percent	13.785220199017697	0.16026443949832864	36.26660245534166	49.78791290614231
SRR9178159	percent	16.638079467690943	0.22874214097048573	31.272315233453213	51.86086315788536
SRR9178195	percent	0.21488639088627182	0.014149608273163796	31.934228802940446	67.83673519790013
SRR9178197	percent	0.6486702746574377	0.031046709327496418	32.66889593687754	66.65138707913752
SRR9178208	percent	0.2094726378540357	0.012786937295062039	29.9113673006682	69.8663731241827
SRR9178209	percent	20.825342639501933	0.11073564691472032	30.216815651485096	48.847106062098256
SRR9178210	percent	7.495325623453877	0.06204120368846713	31.49942158698602	60.94321158587164
SRR9178211	percent	20.112321478173545	0.28671239941209614	29.71322381271491	49.88774230969945
SRR9178212	percent	0.07969840793903314	0.007585422421880173	35.87103188944095	64.04168428019813
SRR9178213	percent	18.412637227868313	0.17040041688816032	25.49167402069253	55.925288334551006
SRR9178214	percent	0.11332887820215587	0.009388962954003759	23.548371527604296	76.32891063123954
SRR9178215	percent	0.5142025746189364	0.02532905130380839	30.426576024828613	69.03389234924865
SRR9178196	percent	10.191994363562461	0.07234289857703663	22.58307075168008	67.15259198618043
SRR9178216	percent	16.13037118860744	0.1976881703996357	28.03275391786289	55.63918672313003
SRR9178158	percent	8.530273319696285	0.09703256347775736	30.025716483537312	61.346977633288645
SRR9178156	percent	16.391051332128832	0.1646411394027283	30.37056501033268	53.07374251813576
SRR9178114	percent	0.13590252614945153	0.008791653675747515	30.208683123212808	69.64662269696198
SRR9178115	percent	1.5193525942312498	0.06727192191744473	30.71833206080985	67.69504342304145
SRR9178117	percent	15.580772136234128	0.22997406046990487	30.720848678006313	53.46840512528965
SRR9178118	percent	0.06976323151678052	0.007792911451902773	31.648312224752477	68.27413163227884
