sample_name	classification	genome_equivalents	percentage	depth	filter size (um)	cell_state	binned_depth
SRR23969164	LL	29.829957194895876	87.78574824914064	125.0	0.2	Free-living	150
SRR23969164	unclassified	2.223073697659457	6.542221522041326	125.0	0.2	Free-living	150
SRR23969166	HL	129.2210142759952	88.50413243614591	25.0	0.2	Free-living	45
SRR23969166	LL	0.2247633759049048	0.15394158372256544	25.0	0.2	Free-living	45
SRR23969166	unclassified	16.559850242623096	11.34192598013153	25.0	0.2	Free-living	45
SRR23969167	HL	87.55173299598069	88.4045924033042	5.0	0.2	Free-living	5
SRR23969167	LL	0.1492857747589378	0.15073999814236969	5.0	0.2	Free-living	5
SRR23969167	unclassified	11.334258261665271	11.444667598553432	5.0	0.2	Free-living	5
SRR23969168	HL	128.66151398544932	88.34193629081837	45.0	0.2	Free-living	45
SRR23969168	LL	0.2635775660470597	0.18097838138335348	45.0	0.2	Free-living	45
SRR23969168	unclassified	16.71526838118657	11.477085327798287	45.0	0.2	Free-living	45
SRR23969169	HL	123.08579296799623	88.68912995523462	25.0	0.2	Free-living	45
SRR23969169	LL	0.2645347044993106	0.19060975454014567	25.0	0.2	Free-living	45
SRR23969169	unclassified	15.433075693985947	11.12026029022523	25.0	0.2	Free-living	45
SRR23969170	HL	0.050948145927813604	27.199940582293575	200.0	0.2	Free-living	300
SRR23969170	LL	0.11641196425502649	62.14943553178849	200.0	0.2	Free-living	300
SRR23969170	unclassified	0.019949659019301	10.650623885917938	200.0	0.2	Free-living	300
SRR23969171	HL	79.61019109728014	88.57607907652421	45.0	0.2	Free-living	45
SRR23969171	LL	0.1366899440224837	0.15208428875527258	45.0	0.2	Free-living	45
SRR23969171	unclassified	10.130873683538939	11.271836634720513	45.0	0.2	Free-living	45
SRR23969172	HL	7.253003206991716	18.092156791571274	100.0	0.2	Free-living	150
SRR23969172	LL	30.528932591065157	76.15248737025576	100.0	0.2	Free-living	150
SRR23969172	unclassified	2.3072768400445502	5.75535583817298	100.0	0.2	Free-living	150
SRR23969173	HL	97.73519921156746	76.41737417282367	100.0	0.2	Free-living	150
SRR23969173	LL	16.662545077315336	13.028140855255396	100.0	0.2	Free-living	150
SRR23969173	unclassified	13.498824089051666	10.554484971920926	100.0	0.2	Free-living	150
SRR23969174	HL	6.153968979194515	15.365548558347214	100.0	0.2	Free-living	150
SRR23969174	LL	31.026235576490087	77.46791232536852	100.0	0.2	Free-living	150
SRR23969174	unclassified	2.870230063204546	7.166539116284265	100.0	0.2	Free-living	150
SRR23969175	HL	0.0327708624727097	10.929235565948431	200.0	0.2	Free-living	300
SRR23969175	LL	0.2305952427535037	76.90458957370605	200.0	0.2	Free-living	300
SRR23969175	unclassified	0.036479773975182206	12.166174860345526	200.0	0.2	Free-living	300
SRR23969176	HL	116.56949143704028	88.32780829704593	45.0	0.2	Free-living	45
SRR23969176	LL	0.34333724881516137	0.26015577764581793	45.0	0.2	Free-living	45
SRR23969176	unclassified	15.060887955021393	11.412035925308263	45.0	0.2	Free-living	45
SRR23969177	HL	31.22264094336784	32.09557658956459	100.0	0.2	Free-living	150
SRR23969177	LL	58.925157596831916	60.57261178295713	100.0	0.2	Free-living	150
SRR23969177	unclassified	7.132400979628869	7.331811627478285	100.0	0.2	Free-living	150
SRR23969178	HL	100.171678613149	87.92802527661408	45.0	0.2	Free-living	45
SRR23969178	LL	0.7509001572038972	0.6591201117615193	45.0	0.2	Free-living	45
SRR23969178	unclassified	13.002052538058072	11.412854611624397	45.0	0.2	Free-living	45
SRR23969179	HL	108.08528542446409	83.29108281497545	125.0	0.2	Free-living	150
SRR23969179	LL	7.265765980481469	5.599037034670568	125.0	0.2	Free-living	150
SRR23969179	unclassified	14.417084356438403	11.10988015035398	125.0	0.2	Free-living	150
SRR23969180	HL	72.31331811710052	86.32515291146343	25.0	0.2	Free-living	45
SRR23969180	LL	2.124457830906167	2.5361047160075216	25.0	0.2	Free-living	45
SRR23969180	unclassified	9.330761585041545	11.13874237252905	25.0	0.2	Free-living	45
SRR23969181	HL	74.72605269440442	88.58879194963826	25.0	0.2	Free-living	45
SRR23969181	LL	0.1302849070542226	0.15445459928687963	25.0	0.2	Free-living	45
SRR23969181	unclassified	9.495250279867633	11.256753451074855	25.0	0.2	Free-living	45
SRR23969182	HL	82.82539444828218	88.50432900059647	45.0	0.2	Free-living	45
SRR23969182	LL	0.15422171549816238	0.16479594861463218	45.0	0.2	Free-living	45
SRR23969182	unclassified	10.603822503636682	11.330875050788892	45.0	0.2	Free-living	45
SRR23969183	HL	91.71985392995447	88.31501000198494	75.0	0.2	Free-living	75
SRR23969183	LL	0.2002394854451948	0.19280615267213475	75.0	0.2	Free-living	75
SRR23969183	unclassified	11.935246608785356	11.492183845342927	75.0	0.2	Free-living	75
SRR23969184	HL	71.526472402732	85.58897336564904	100.0	0.2	Free-living	150
SRR23969184	LL	2.6698514587982682	3.194759055230524	100.0	0.2	Free-living	150
SRR23969184	unclassified	9.373404328992704	11.216267579120442	100.0	0.2	Free-living	150
SRR23969185	HL	46.69644232202122	88.7058127089417	25.0	0.2	Free-living	45
SRR23969185	LL	0.0871942000483764	0.165636438113611	25.0	0.2	Free-living	45
SRR23969185	unclassified	5.8582827569295	11.128550852944672	25.0	0.2	Free-living	45
SRR23969186	HL	53.90191970952776	88.12406676424062	75.0	0.2	Free-living	75
SRR23969186	LL	0.1511610983543365	0.24713276995176986	75.0	0.2	Free-living	75
SRR23969186	unclassified	7.112865895113595	11.628800465807606	75.0	0.2	Free-living	75
SRR23969188	HL	0.1470710008984966	4.825095095213878	150.0	0.2	Free-living	150
SRR23969188	LL	2.6160708508228048	85.8278692190919	150.0	0.2	Free-living	150
SRR23969188	unclassified	0.284901720401861	9.347035685694225	150.0	0.2	Free-living	150
SRR23969189	HL	71.829351075285	52.729958489341286	125.0	0.2	Free-living	150
SRR23969189	LL	52.841669065701275	38.791092702780375	125.0	0.2	Free-living	150
SRR23969189	unclassified	11.550120806440088	8.478948807878345	125.0	0.2	Free-living	150
SRR23969190	HL	66.29054944772416	88.3599588024189	45.0	0.2	Free-living	45
SRR23969190	LL	0.2239648330682884	0.29852706891063474	45.0	0.2	Free-living	45
SRR23969190	unclassified	8.50877720348268	11.341514128670452	45.0	0.2	Free-living	45
SRR23969191	HL	49.80839158010747	82.54628083392676	75.0	0.2	Free-living	75
SRR23969191	LL	3.837429598721059	6.359682199875766	75.0	0.2	Free-living	75
SRR23969191	unclassified	6.694137298908338	11.094036966197478	75.0	0.2	Free-living	75
SRR23969192	HL	65.2485317349372	72.8872250530928	100.0	0.2	Free-living	150
SRR23969192	LL	15.269638738505643	17.057266510365807	100.0	0.2	Free-living	150
SRR23969192	unclassified	9.001675682599725	10.05550843654138	100.0	0.2	Free-living	150
SRR23969193	HL	3.096006225146135	11.715110476227375	125.0	0.2	Free-living	150
SRR23969193	LL	22.02990206199595	83.35988937637553	125.0	0.2	Free-living	150
SRR23969193	unclassified	1.3015524818249349	4.925000147397094	125.0	0.2	Free-living	150
SRR23969194	HL	0.48477949654824015	2.7989391045361143	125.0	0.2	Free-living	150
SRR23969194	LL	15.540597956627767	89.72571579118159	125.0	0.2	Free-living	150
SRR23969194	unclassified	1.2947384351110898	7.4753451042822965	125.0	0.2	Free-living	150
SRR23969195	HL	171.88739453864218	88.12903095298846	45.0	0.2	Free-living	45
SRR23969195	LL	0.3193698341997832	0.16374530592652628	45.0	0.2	Free-living	45
SRR23969195	unclassified	22.83383993192313	11.70722374108501	45.0	0.2	Free-living	45
SRR23969196	HL	67.47679178746583	88.4906390978925	75.0	0.2	Free-living	75
SRR23969196	LL	0.14113896839791779	0.18509293616815056	75.0	0.2	Free-living	75
SRR23969196	unclassified	8.635097220146038	11.324267965939338	75.0	0.2	Free-living	75
SRR23969197	HL	8.220889990175978	9.195826937715736	100.0	0.2	Free-living	150
SRR23969197	LL	76.0045531643779	85.01813285584092	100.0	0.2	Free-living	150
SRR23969197	unclassified	5.172607133439753	5.786040206443347	100.0	0.2	Free-living	150
SRR23969198	HL	104.86088631013442	88.52337425293003	5.0	0.2	Free-living	5
SRR23969198	LL	0.21921809411613669	0.18506352627100858	5.0	0.2	Free-living	5
SRR23969198	unclassified	13.375486782913928	11.29156222079896	5.0	0.2	Free-living	5
SRR23969200	HL	90.38843260718501	88.55973202125661	5.0	0.2	Free-living	5
SRR23969200	LL	0.1727217549429787	0.16922732135943075	5.0	0.2	Free-living	5
SRR23969200	unclassified	11.50378028050334	11.271040657383956	5.0	0.2	Free-living	5
SRR23969201	HL	120.65743533136273	85.81101699535286	75.0	0.2	Free-living	75
SRR23969201	LL	4.287362577897231	3.049152686088542	75.0	0.2	Free-living	75
SRR23969201	unclassified	15.663529035399144	11.139830318558607	75.0	0.2	Free-living	75
SRR23969202	HL	59.06858368095004	88.50231172148368	25.0	0.2	Free-living	45
SRR23969202	LL	0.103860651586119	0.15561415543531232	25.0	0.2	Free-living	45
SRR23969202	unclassified	7.569974630302428	11.34207412308101	25.0	0.2	Free-living	45
SRR23969203	HL	0.5897864883736832	2.5677932449879615	125.0	0.2	Free-living	150
SRR23969203	LL	20.55941742572794	89.51092340593478	125.0	0.2	Free-living	150
SRR23969203	unclassified	1.8194089025602675	7.921283349077276	125.0	0.2	Free-living	150
SRR23969204	HL	102.11895731759908	88.48690967542962	5.0	0.2	Free-living	5
SRR23969204	LL	0.190765484195443	0.16529984845705661	5.0	0.2	Free-living	5
SRR23969204	unclassified	13.095999572477417	11.347790476113326	5.0	0.2	Free-living	5
SRR23969205	HL	66.24090345527206	88.34569701692618	75.0	0.2	Free-living	75
SRR23969205	LL	0.1444555644301364	0.19266083132714534	75.0	0.2	Free-living	75
SRR23969205	unclassified	8.593848448184932	11.461642151746661	75.0	0.2	Free-living	75
SRR23969206	HL	142.10457641251966	88.41272999572175	75.0	0.2	Free-living	75
SRR23969206	LL	0.4508205581478815	0.2804855219324073	75.0	0.2	Free-living	75
SRR23969206	unclassified	18.173240658094777	11.306784482345842	75.0	0.2	Free-living	75
SRR23969207	HL	77.23028859479183	88.20413512235548	25.0	0.2	Free-living	45
SRR23969207	LL	0.6188400922062554	0.7067726419938882	25.0	0.2	Free-living	45
SRR23969207	unclassified	9.709451744247113	11.089092235650618	25.0	0.2	Free-living	45
SRR23969208	HL	104.87856554770887	88.63916284248877	5.0	0.2	Free-living	5
SRR23969208	LL	0.1836565052841019	0.1552191221718663	5.0	0.2	Free-living	5
SRR23969208	unclassified	13.258576772778223	11.205618035339365	5.0	0.2	Free-living	5
SRR23969209	HL	13.509082721241926	20.126337748180756	125.0	0.2	Free-living	150
SRR23969209	LL	49.218964018653374	73.32825728406715	125.0	0.2	Free-living	150
SRR23969209	unclassified	4.39336844386325	6.545404967752108	125.0	0.2	Free-living	150
SRR23969210	HL	102.3455709756864	88.015287371853	5.0	0.2	Free-living	5
SRR23969210	LL	0.7222666926337957	0.6211359212249977	5.0	0.2	Free-living	5
SRR23969210	unclassified	13.213747078758841	11.363576706922002	5.0	0.2	Free-living	5
SRR23969211	HL	10.471364558410343	16.563259721965554	125.0	0.2	Free-living	150
SRR23969211	LL	47.93240577845397	75.81790143764223	125.0	0.2	Free-living	150
SRR23969211	unclassified	4.816662924371251	7.61883884039221	125.0	0.2	Free-living	150
SRR23969212	HL	73.35522175233938	88.35733363630102	5.0	0.2	Free-living	5
SRR23969212	LL	0.1566813387301097	0.18872474228894412	5.0	0.2	Free-living	5
SRR23969212	unclassified	9.509187217388925	11.453941621410028	5.0	0.2	Free-living	5
SRR23969213	HL	195.38137063517945	85.8112487801975	100.0	0.2	Free-living	150
SRR23969213	LL	5.610987674087594	2.464338629821538	100.0	0.2	Free-living	150
SRR23969213	unclassified	26.695006007784166	11.724412589980957	100.0	0.2	Free-living	150
SRR23969214	HL	64.46972987889849	88.41404142296166	5.0	0.2	Free-living	5
SRR23969214	LL	0.1903119563823124	0.2609945663876284	5.0	0.2	Free-living	5
SRR23969214	unclassified	8.257934587133157	11.324964010650717	5.0	0.2	Free-living	5
SRR23969215	HL	0.0521083980632456	5.121837823054816	150.0	0.2	Free-living	150
SRR23969215	LL	0.8676766131369615	85.28565568166282	150.0	0.2	Free-living	150
SRR23969215	unclassified	0.09759195119971939	9.592506495282366	150.0	0.2	Free-living	150
SRR23969216	HL	65.72711765533802	66.41989167228094	100.0	0.2	Free-living	150
SRR23969216	LL	23.684560726083294	23.934199670541172	100.0	0.2	Free-living	150
SRR23969216	unclassified	9.545299717306849	9.64590865717789	100.0	0.2	Free-living	150
SRR23969217	HL	49.33862023708085	88.06101653806277	45.0	0.2	Free-living	45
SRR23969217	LL	0.3980777776220974	0.7105008934211908	45.0	0.2	Free-living	45
SRR23969217	unclassified	6.291067932962583	11.228482568516027	45.0	0.2	Free-living	45
SRR23969218	HL	185.9030900861847	88.36548454427411	75.0	0.2	Free-living	75
SRR23969218	LL	0.7790967882361982	0.3703287834939306	75.0	0.2	Free-living	75
SRR23969218	unclassified	23.697568348944554	11.26418667223196	75.0	0.2	Free-living	75
SRR23969219	HL	85.37900088557872	88.33552601257605	45.0	0.2	Free-living	45
SRR23969219	LL	0.2296269747843661	0.2375785543735463	45.0	0.2	Free-living	45
SRR23969219	unclassified	11.044445641937182	11.426895433050385	45.0	0.2	Free-living	45
SRR23969220	HL	153.49678328623443	81.93443695213008	100.0	0.2	Free-living	150
SRR23969220	LL	13.777262342521611	7.3541100250374205	100.0	0.2	Free-living	150
SRR23969220	unclassified	20.066941868252584	10.7114530228325	100.0	0.2	Free-living	150
SRR23969221	HL	155.55392701663098	78.1871457541106	100.0	0.2	Free-living	150
SRR23969221	LL	22.50484028323718	11.311763458149914	100.0	0.2	Free-living	150
SRR23969221	unclassified	20.892000778851383	10.501090787739493	100.0	0.2	Free-living	150
SRR23969222	HL	118.44913050261182	87.91966341549751	75.0	0.2	Free-living	75
SRR23969222	LL	0.3219602292551486	0.2389771446120064	75.0	0.2	Free-living	75
SRR23969222	unclassified	15.953185841890823	11.841359439890477	75.0	0.2	Free-living	75
SRR23969223	HL	59.982016520387205	88.73907232831581	5.0	0.2	Free-living	5
SRR23969223	LL	0.10788675431986079	0.15961068083803667	5.0	0.2	Free-living	5
SRR23969223	unclassified	7.503790175756806	11.101316990846149	5.0	0.2	Free-living	5
SRR23969224	HL	79.76067607748361	88.54616519507529	5.0	0.2	Free-living	5
SRR23969224	LL	0.15147550720638409	0.1681602506863738	5.0	0.2	Free-living	5
SRR23969224	unclassified	10.165917749835744	11.285674554238344	5.0	0.2	Free-living	5
SRR23969225	HL	70.56071970441074	85.92983475757681	5.0	0.2	Free-living	5
SRR23969225	LL	2.411326693417742	2.936547489593822	5.0	0.2	Free-living	5
SRR23969225	unclassified	9.142297128462413	11.133617752829366	5.0	0.2	Free-living	5
SRR23969226	HL	98.01835916257656	50.75931224536415	125.0	0.2	Free-living	150
SRR23969226	LL	77.6266941625017	40.199383475031794	125.0	0.2	Free-living	150
SRR23969226	unclassified	17.45913746609733	9.04130427960405	125.0	0.2	Free-living	150
SRR23969227	HL	110.9793131771515	88.39065656009404	25.0	0.2	Free-living	45
SRR23969227	LL	0.2028799633265498	0.16158590865214992	25.0	0.2	Free-living	45
SRR23969227	unclassified	14.373286925110257	11.447757531253808	25.0	0.2	Free-living	45
SRR23969228	HL	65.5986691185701	86.60440769372532	75.0	0.2	Free-living	75
SRR23969228	LL	1.597372258292589	2.1088762951237383	75.0	0.2	Free-living	75
SRR23969228	unclassified	8.549143961230522	11.286716011150942	75.0	0.2	Free-living	75
SRR23969229	HL	98.85856812803728	87.55314266699207	75.0	0.2	Free-living	75
SRR23969229	LL	1.101722006125324	0.9757295276290614	75.0	0.2	Free-living	75
SRR23969229	unclassified	12.952353680400783	11.471127805378869	75.0	0.2	Free-living	75
SRR23969230	HL	115.52586272668398	88.54817022835326	5.0	0.2	Free-living	5
SRR23969230	LL	0.2391983593068761	0.18334056581215918	5.0	0.2	Free-living	5
SRR23969230	unclassified	14.70162436754145	11.268489205834587	5.0	0.2	Free-living	5
SRR9178079	HL	0.1139022581970895	44.71008398772408	250.0	0.2	Free-living	300
SRR9178079	LL	0.11496512705976339	45.127292187721835	250.0	0.2	Free-living	300
SRR9178079	unclassified	0.0258900386575448	10.162623824554075	250.0	0.2	Free-living	300
SRR9178081	HL	0.1090998716605046	20.499696773249134	225.0	0.2	Free-living	300
SRR9178081	LL	0.3730307998687152	70.09190907379914	225.0	0.2	Free-living	300
SRR9178081	unclassified	0.0500716964729905	9.40839415295171	225.0	0.2	Free-living	300
SRR9178082	HL	202.70535511849496	88.74154982984551	100.0	0.2	Free-living	150
SRR9178082	LL	0.7879280598857467	0.3449438084544455	100.0	0.2	Free-living	150
SRR9178082	unclassified	24.928865755422574	10.913506361700048	100.0	0.2	Free-living	150
SRR9178083	HL	12.681452892242314	14.537162400407263	125.0	0.2	Free-living	150
SRR9178083	LL	68.4466178889676	78.4625869342803	125.0	0.2	Free-living	150
SRR9178083	unclassified	6.106649055771746	7.000250665312434	125.0	0.2	Free-living	150
SRR9178085	HL	193.47653156099733	88.47712132861976	75.0	0.2	Free-living	75
SRR9178085	LL	0.8537647170286623	0.39042794412936127	75.0	0.2	Free-living	75
SRR9178085	unclassified	24.343784270312717	11.132450727250884	75.0	0.2	Free-living	75
SRR9178086	HL	0.2157790733981652	3.7377736264096404	150.0	0.2	Free-living	150
SRR9178086	LL	5.008007143444799	86.74982576785048	150.0	0.2	Free-living	150
SRR9178086	unclassified	0.5491442750828976	9.512400605739876	150.0	0.2	Free-living	150
SRR9178087	HL	3.3900536260495926	6.958886346069636	125.0	0.2	Free-living	150
SRR9178087	LL	42.11470124009315	86.45037859474817	125.0	0.2	Free-living	150
SRR9178087	unclassified	3.2107070261798407	6.590735059182183	125.0	0.2	Free-living	150
SRR9178088	HL	5.359285302558578	18.003532189990505	175.0	0.2	Free-living	300
SRR9178088	LL	22.071807475453372	74.14617321938228	175.0	0.2	Free-living	300
SRR9178088	unclassified	2.336873007825346	7.850294590627216	175.0	0.2	Free-living	300
SRR9178089	HL	113.3434034185231	88.80026938194788	45.0	0.2	Free-living	45
SRR9178089	LL	0.4538728281540423	0.3555921931901228	45.0	0.2	Free-living	45
SRR9178089	unclassified	13.841304365066556	10.844138424861999	45.0	0.2	Free-living	45
SRR9178090	HL	1.2266925688661765	4.034296724258561	175.0	0.2	Free-living	300
SRR9178090	LL	26.969359728556714	88.69573548393826	175.0	0.2	Free-living	300
SRR9178090	unclassified	2.210550208782767	7.269967791803171	175.0	0.2	Free-living	300
SRR9178091	HL	0.12664277265307	13.155939914386384	250.0	0.2	Free-living	300
SRR9178091	LL	0.7658860516917572	79.5619889413336	250.0	0.2	Free-living	300
SRR9178091	unclassified	0.0700992621104982	7.282071144280024	250.0	0.2	Free-living	300
SRR9178092	HL	133.67191397502472	88.75766498069069	5.0	0.2	Free-living	5
SRR9178092	LL	0.5455104878194098	0.36221698097608446	5.0	0.2	Free-living	5
SRR9178092	unclassified	16.385809639929047	10.880118038333231	5.0	0.2	Free-living	5
SRR9178093	HL	63.51743833125164	87.65234989397305	5.0	0.2	Free-living	5
SRR9178093	LL	0.8354761384046919	1.1529345127176267	5.0	0.2	Free-living	5
SRR9178093	unclassified	8.112271470120822	11.194715593309313	5.0	0.2	Free-living	5
SRR9178094	HL	110.26900515041237	88.55216888640742	25.0	0.2	Free-living	45
SRR9178094	LL	0.259673887999071	0.20853263302881794	25.0	0.2	Free-living	45
SRR9178094	unclassified	13.99566241714658	11.239298480563775	25.0	0.2	Free-living	45
SRR9178096	HL	0.7205555294124749	3.3778833430181177	125.0	0.2	Free-living	150
SRR9178096	LL	19.129872717327427	89.67869340841162	125.0	0.2	Free-living	150
SRR9178096	unclassified	1.4811411486869703	6.943423248570271	125.0	0.2	Free-living	150
SRR9178097	HL	118.46205187171722	88.92613446177455	25.0	0.2	Free-living	45
SRR9178097	LL	0.3082124935209272	0.23136646047057438	25.0	0.2	Free-living	45
SRR9178097	unclassified	14.443725637485798	10.84249907775486	25.0	0.2	Free-living	45
SRR9178098	HL	0.35684569993631987	16.184810618584535	175.0	0.2	Free-living	300
SRR9178098	LL	1.6310334821162302	73.97586134660574	175.0	0.2	Free-living	300
SRR9178098	unclassified	0.2169393255335973	9.83932803480973	175.0	0.2	Free-living	300
SRR9178100	HL	86.92912556230831	89.00118181186807	5.0	0.2	Free-living	5
SRR9178100	LL	0.2760648839938691	0.2826452097990962	5.0	0.2	Free-living	5
SRR9178100	unclassified	10.466687378938733	10.71617297833284	5.0	0.2	Free-living	5
SRR9178101	HL	0.174569254746161	14.48157748351402	175.0	0.2	Free-living	300
SRR9178101	LL	0.9221834220892781	76.50070283233353	175.0	0.2	Free-living	300
SRR9178101	unclassified	0.1087047738110288	9.017719684152446	175.0	0.2	Free-living	300
SRR9178102	HL	12.62185154693514	17.382308658181852	125.0	0.2	Free-living	150
SRR9178102	LL	56.0088902870258	77.13320149195769	125.0	0.2	Free-living	150
SRR9178102	unclassified	3.9824638980293012	5.484489849860464	125.0	0.2	Free-living	150
SRR9178103	HL	364.52994409887685	89.45057413934742	45.0	0.2	Free-living	45
SRR9178103	LL	2.1436812889486156	0.5260295489366378	45.0	0.2	Free-living	45
SRR9178103	unclassified	40.84745271169206	10.023396311715937	45.0	0.2	Free-living	45
SRR9178104	HL	287.12634944950554	88.51855657232805	25.0	0.2	Free-living	45
SRR9178104	LL	1.657799970228598	0.5110853139450056	25.0	0.2	Free-living	45
SRR9178104	unclassified	35.58439042975614	10.970358113726935	25.0	0.2	Free-living	45
SRR9178105	HL	121.19397821095072	87.05171597252112	25.0	0.2	Free-living	45
SRR9178105	LL	2.6077153660201606	1.8730806656485712	25.0	0.2	Free-living	45
SRR9178105	unclassified	15.418971813711348	11.075203361830297	25.0	0.2	Free-living	45
SRR9178106	HL	166.0422195702259	88.59821772757334	25.0	0.2	Free-living	45
SRR9178106	LL	1.0992929890648147	0.5865700894847826	25.0	0.2	Free-living	45
SRR9178106	unclassified	20.26882573981779	10.815212182941886	25.0	0.2	Free-living	45
SRR9178107	HL	0.1697696505887978	29.246033648085145	200.0	0.2	Free-living	300
SRR9178107	LL	0.34832605475959727	60.005751809423394	200.0	0.2	Free-living	300
SRR9178107	unclassified	0.062392071666500404	10.74821454249146	200.0	0.2	Free-living	300
SRR9178108	HL	0.4912234868256044	5.125377948286948	125.0	0.2	Free-living	150
SRR9178108	LL	8.560601798865317	89.32048418024233	125.0	0.2	Free-living	150
SRR9178108	unclassified	0.5323164455502987	5.554137871470726	125.0	0.2	Free-living	150
SRR9178109	HL	156.61363509650926	88.60108111021425	75.0	0.2	Free-living	75
SRR9178109	LL	0.8488148643933293	0.48020030057616064	75.0	0.2	Free-living	75
SRR9178109	unclassified	19.30021832041511	10.918718589209583	75.0	0.2	Free-living	75
SRR9178110	HL	0.0814096336465457	15.233032757866678	225.0	0.2	Free-living	300
SRR9178110	LL	0.3978802286973595	74.44969699493953	225.0	0.2	Free-living	300
SRR9178110	unclassified	0.0551384090356332	10.31727024719379	225.0	0.2	Free-living	300
SRR9178111	HL	0.1415674547980534	5.156404866965156	225.0	0.2	Free-living	300
SRR9178111	LL	2.3594130619000127	85.93845960512155	225.0	0.2	Free-living	300
SRR9178111	unclassified	0.24448766220725152	8.905135527913293	225.0	0.2	Free-living	300
SRR9178112	HL	102.42937345546356	77.9141152336588	100.0	0.2	Free-living	150
SRR9178112	LL	15.730848700667206	11.965856248451553	100.0	0.2	Free-living	150
SRR9178112	unclassified	13.304241180564105	10.12002851788965	100.0	0.2	Free-living	150
SRR9178113	HL	0.2171897396635467	3.0441164656598505	150.0	0.2	Free-living	150
SRR9178113	LL	6.328613358179661	88.70140992053062	150.0	0.2	Free-living	150
SRR9178113	unclassified	0.5889350803318553	8.254473613809528	150.0	0.2	Free-living	150
SRR9178114	HL	0.07208866325398519	36.55590828924167	250.0	0.2	Free-living	300
SRR9178114	LL	0.1056163328749863	53.55767195767195	250.0	0.2	Free-living	300
SRR9178114	unclassified	0.0194961312061705	9.886419753086379	250.0	0.2	Free-living	300
SRR9178115	HL	0.5007141823506862	3.289763889211338	150.0	0.2	Free-living	150
SRR9178115	LL	13.456913110835805	88.41384640724381	150.0	0.2	Free-living	150
SRR9178115	unclassified	1.2627410740620015	8.296389703544852	150.0	0.2	Free-living	150
SRR9178117	HL	117.52009686287883	86.41322181624066	100.0	0.2	Free-living	150
SRR9178117	LL	3.4195357162823	2.514404823069861	100.0	0.2	Free-living	150
SRR9178117	unclassified	15.058186264797161	11.072373360689468	100.0	0.2	Free-living	150
SRR9178119	HL	0.9390919406193051	2.5497998697880666	125.0	0.2	Free-living	150
SRR9178119	LL	33.26747821046698	90.32705738405767	125.0	0.2	Free-living	150
SRR9178119	unclassified	2.6234552852770903	7.12314274615427	125.0	0.2	Free-living	150
SRR9178141	HL	10.232539037919167	40.85769993500759	100.0	0.2	Free-living	150
SRR9178141	LL	13.02132886130573	51.993111914721055	100.0	0.2	Free-living	150
SRR9178141	unclassified	1.7904665938965616	7.149188150271359	100.0	0.2	Free-living	150
SRR9178142	HL	75.08308203136937	88.33757558844205	25.0	0.2	Free-living	45
SRR9178142	LL	0.41539808827692987	0.48872873928012844	25.0	0.2	Free-living	45
SRR9178142	unclassified	9.497153427255249	11.173695672277814	25.0	0.2	Free-living	45
SRR9178143	HL	95.2636145313462	88.8363871335882	25.0	0.2	Free-living	45
SRR9178143	LL	0.2629097950338614	0.2451718470660719	25.0	0.2	Free-living	45
SRR9178143	unclassified	11.708379754188877	10.91844101934572	25.0	0.2	Free-living	45
SRR9178144	HL	0.11028238282970991	23.57237162941728	225.0	0.2	Free-living	300
SRR9178144	LL	0.3236213096504796	69.17262379122911	225.0	0.2	Free-living	300
SRR9178144	unclassified	0.033942244125028304	7.255004579353602	225.0	0.2	Free-living	300
SRR9178145	HL	104.98434882333717	88.81930529923542	25.0	0.2	Free-living	45
SRR9178145	LL	0.2717021133743066	0.2298665775300364	25.0	0.2	Free-living	45
SRR9178145	unclassified	12.943870206153942	10.95082812323453	25.0	0.2	Free-living	45
SRR9178146	HL	33.51165146382219	88.13976237138891	25.0	0.2	Free-living	45
SRR9178146	LL	0.1701424894045001	0.44749565987753864	25.0	0.2	Free-living	45
SRR9178146	unclassified	4.339242820864301	11.412741968733554	25.0	0.2	Free-living	45
SRR9178147	HL	22.677806887551665	40.81054903334109	100.0	0.2	Free-living	150
SRR9178147	LL	28.900194571806797	52.008239310532055	100.0	0.2	Free-living	150
SRR9178147	unclassified	3.9904910620837897	7.181211656126853	100.0	0.2	Free-living	150
SRR9178148	HL	0.08057213750082601	27.202104175473195	225.0	0.2	Free-living	300
SRR9178148	LL	0.1866892986357113	63.02850969893385	225.0	0.2	Free-living	300
SRR9178148	unclassified	0.0289367439052624	9.769386125592948	225.0	0.2	Free-living	300
SRR9178149	HL	126.98791010124167	78.32165705677107	100.0	0.2	Free-living	150
SRR9178149	LL	17.966985668772356	11.081402070256999	100.0	0.2	Free-living	150
SRR9178149	unclassified	17.181497755464004	10.596940872971937	100.0	0.2	Free-living	150
SRR9178150	HL	0.06618167216640129	14.760985720580107	225.0	0.2	Free-living	300
SRR9178150	LL	0.3379756040550227	75.38118790376133	225.0	0.2	Free-living	300
SRR9178150	unclassified	0.0441980939360667	9.857826375658563	225.0	0.2	Free-living	300
SRR9178151	HL	144.2160683562529	88.51389928291375	25.0	0.2	Free-living	45
SRR9178151	LL	0.6136008721318698	0.37660301251329675	25.0	0.2	Free-living	45
SRR9178151	unclassified	18.100751332232875	11.109497704572954	25.0	0.2	Free-living	45
SRR9178152	HL	177.14495605685687	87.73115446438239	100.0	0.2	Free-living	150
